Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
4.0	 5.0	 0.50	 0.55	 0.2	 0.4	 0.3529	 0.4454
4.0	 5.0	 0.50	 0.55	 0.2	 0.4	 0.4454	 0.7000
4.0	 5.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.4112
4.0	 5.0	 0.50	 0.55	 0.4	 0.6	 0.4112	 0.7000
4.0	 5.0	 0.50	 0.55	 0.6	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.3471
4.0	 5.0	 0.55	 0.60	 0.0	 0.4	 0.3471	 0.4020
4.0	 5.0	 0.55	 0.60	 0.0	 0.4	 0.4020	 0.7000
4.0	 5.0	 0.55	 0.60	 0.4	 0.8	 0.0000	 0.3770
4.0	 5.0	 0.55	 0.60	 0.4	 0.8	 0.3770	 0.7000
4.0	 5.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.3637
4.0	 5.0	 0.60	 0.65	 0.0	 0.4	 0.3637	 0.7000
4.0	 5.0	 0.60	 0.65	 0.4	 0.8	 0.0000	 0.4056
4.0	 5.0	 0.60	 0.65	 0.4	 0.8	 0.4056	 0.7000
4.0	 5.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.3901
4.0	 5.0	 0.65	 0.70	 0.0	 0.4	 0.3901	 0.7000
4.0	 5.0	 0.65	 0.70	 0.4	 1.6	 0.0000	 0.7000
5.0	 6.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.4053
5.0	 6.0	 0.30	 0.35	 0.0	 0.2	 0.4053	 0.4302
5.0	 6.0	 0.30	 0.35	 0.0	 0.2	 0.4302	 0.4568
5.0	 6.0	 0.30	 0.35	 0.0	 0.2	 0.4568	 0.4970
5.0	 6.0	 0.30	 0.35	 0.0	 0.2	 0.4970	 0.7000
5.0	 6.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.4040
5.0	 6.0	 0.30	 0.35	 0.2	 0.4	 0.4040	 0.4328
5.0	 6.0	 0.30	 0.35	 0.2	 0.4	 0.4328	 0.4679
5.0	 6.0	 0.30	 0.35	 0.2	 0.4	 0.4679	 0.5304
5.0	 6.0	 0.30	 0.35	 0.2	 0.4	 0.5304	 0.7000
5.0	 6.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.4403
5.0	 6.0	 0.30	 0.35	 0.4	 0.6	 0.4403	 0.7000
5.0	 6.0	 0.30	 0.35	 0.6	 1.6	 0.0000	 0.7000
5.0	 6.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.4162
5.0	 6.0	 0.35	 0.40	 0.0	 0.2	 0.4162	 0.4501
5.0	 6.0	 0.35	 0.40	 0.0	 0.2	 0.4501	 0.5078
5.0	 6.0	 0.35	 0.40	 0.0	 0.2	 0.5078	 0.7000
5.0	 6.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.4107
5.0	 6.0	 0.35	 0.40	 0.2	 0.4	 0.4107	 0.4465
5.0	 6.0	 0.35	 0.40	 0.2	 0.4	 0.4465	 0.5016
5.0	 6.0	 0.35	 0.40	 0.2	 0.4	 0.5016	 0.7000
5.0	 6.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.4552
5.0	 6.0	 0.35	 0.40	 0.4	 0.6	 0.4552	 0.7000
5.0	 6.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
5.0	 6.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.4298
5.0	 6.0	 0.40	 0.45	 0.0	 0.2	 0.4298	 0.4916
5.0	 6.0	 0.40	 0.45	 0.0	 0.2	 0.4916	 0.7000
5.0	 6.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.4185
5.0	 6.0	 0.40	 0.45	 0.2	 0.4	 0.4185	 0.4677
5.0	 6.0	 0.40	 0.45	 0.2	 0.4	 0.4677	 0.7000
5.0	 6.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.4749
5.0	 6.0	 0.40	 0.45	 0.4	 0.6	 0.4749	 0.7000
5.0	 6.0	 0.40	 0.45	 0.6	 1.6	 0.0000	 0.7000
5.0	 6.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.4501
5.0	 6.0	 0.45	 0.50	 0.0	 0.2	 0.4501	 0.7000
5.0	 6.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.4304
5.0	 6.0	 0.45	 0.50	 0.2	 0.4	 0.4304	 0.5127
5.0	 6.0	 0.45	 0.50	 0.2	 0.4	 0.5127	 0.7000
5.0	 6.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.5092
5.0	 6.0	 0.45	 0.50	 0.4	 0.6	 0.5092	 0.7000
5.0	 6.0	 0.45	 0.50	 0.6	 1.6	 0.0000	 0.7000
5.0	 6.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.4922
5.0	 6.0	 0.50	 0.55	 0.0	 0.2	 0.4922	 0.7000
5.0	 6.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.4461
5.0	 6.0	 0.50	 0.55	 0.2	 0.4	 0.4461	 0.7000
5.0	 6.0	 0.50	 0.55	 0.4	 0.8	 0.0000	 0.4735
5.0	 6.0	 0.50	 0.55	 0.4	 0.8	 0.4735	 0.7000
5.0	 6.0	 0.55	 0.60	 0.0	 0.4	 0.0000	 0.4322
5.0	 6.0	 0.55	 0.60	 0.0	 0.4	 0.4322	 0.5143
5.0	 6.0	 0.55	 0.60	 0.0	 0.4	 0.5143	 0.7000
5.0	 6.0	 0.55	 0.60	 0.4	 1.6	 0.0000	 0.5410
5.0	 6.0	 0.55	 0.60	 0.4	 1.6	 0.5410	 0.7000
5.0	 6.0	 0.60	 0.65	 0.0	 0.4	 0.0000	 0.4520
5.0	 6.0	 0.60	 0.65	 0.0	 0.4	 0.4520	 0.7000
5.0	 6.0	 0.60	 0.65	 0.4	 1.6	 0.0000	 0.7000
5.0	 6.0	 0.65	 0.70	 0.0	 0.6	 0.0000	 0.4484
5.0	 6.0	 0.65	 0.70	 0.0	 0.6	 0.4484	 0.7000
6.0	 8.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.5088
6.0	 8.0	 0.30	 0.35	 0.0	 0.2	 0.5088	 0.5766
6.0	 8.0	 0.30	 0.35	 0.0	 0.2	 0.5766	 0.7000
6.0	 8.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.5187
6.0	 8.0	 0.30	 0.35	 0.2	 0.4	 0.5187	 0.6165
6.0	 8.0	 0.30	 0.35	 0.2	 0.4	 0.6165	 0.7000
6.0	 8.0	 0.30	 0.35	 0.4	 0.8	 0.0000	 0.5738
6.0	 8.0	 0.30	 0.35	 0.4	 0.8	 0.5738	 0.7000
6.0	 8.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.5319
6.0	 8.0	 0.35	 0.40	 0.0	 0.2	 0.5319	 0.7000
6.0	 8.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.5349
6.0	 8.0	 0.35	 0.40	 0.2	 0.4	 0.5349	 0.7000
6.0	 8.0	 0.35	 0.40	 0.4	 1.0	 0.0000	 0.6336
6.0	 8.0	 0.35	 0.40	 0.4	 1.0	 0.6336	 0.7000
6.0	 8.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.5756
6.0	 8.0	 0.40	 0.45	 0.0	 0.2	 0.5756	 0.7000
6.0	 8.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.5585
6.0	 8.0	 0.40	 0.45	 0.2	 0.4	 0.5585	 0.7000
6.0	 8.0	 0.40	 0.45	 0.4	 1.6	 0.0000	 0.7000
6.0	 8.0	 0.45	 0.50	 0.0	 0.4	 0.0000	 0.5235
6.0	 8.0	 0.45	 0.50	 0.0	 0.4	 0.5235	 0.7000
6.0	 8.0	 0.45	 0.50	 0.4	 1.6	 0.0000	 0.7000
6.0	 8.0	 0.50	 0.55	 0.0	 0.4	 0.0000	 0.5495
6.0	 8.0	 0.50	 0.55	 0.0	 0.4	 0.5495	 0.7000
6.0	 8.0	 0.50	 0.55	 0.4	 1.6	 0.0000	 0.7000
6.0	 8.0	 0.55	 0.60	 0.0	 0.6	 0.0000	 0.5513
6.0	 8.0	 0.55	 0.60	 0.0	 0.6	 0.5513	 0.7000
6.0	 8.0	 0.60	 0.65	 0.0	 1.6	 0.0000	 0.7000
6.0	 8.0	 0.65	 0.70	 0.0	 1.6	 0.0000	 0.7000
